Fecha,Equipo local,Equipo visitante,Equipo,Tipo,Link,jugadores_#,jugadores_G,jugadores_T%,jugadores_MSh,jugadores_7M,jugadores_FG,jugadores_A,jugadores_B,jugadores_St,jugadores_2Min,jugadores_TF,jugadores_RC,porteros_#,porteros_S,porteros_S%,porteros_GKGA,porteros_S 7M,porteros_S% 7M,porteros_S FSh,porteros_S% FG,porteros_G,porteros_A,porteros_2Min,porteros_RC,Resultado,Jornada
"Oct 9, 2022",VfL Gummersbach,SC DHfK Leipzig,VfL Gummersbach,local,https://www.daikin-hbl.de/en/match/35c2ab9f-3961-11ef-8c4b-eda1a7fb9e81,312.0,36.0,711.0,17.0,1.0,35.0,16.0,2.0,1.0,2.0,11.0,1.0,28.0,15.0,59.0,36.0,0.0,0.0,15.0,61.0,0.0,0.0,0.0,0.0,36 - 36,7
"Oct 9, 2022",VfL Gummersbach,SC DHfK Leipzig,SC DHfK Leipzig,visitante,https://www.daikin-hbl.de/en/match/35c2ab9f-3961-11ef-8c4b-eda1a7fb9e81,309.0,36.0,651.0,23.0,2.0,34.0,22.0,2.0,0.0,3.0,8.0,0.0,108.0,11.0,51.0,35.0,1.0,100.0,10.0,48.0,0.0,0.0,0.0,0.0,36 - 36,7
"Oct 9, 2022",Füchse Berlin,THW Kiel,Füchse Berlin,local,https://www.daikin-hbl.de/en/match/356fe236-3961-11ef-9f81-eda1a7fb9e81,428.0,34.0,570.0,9.0,2.0,32.0,15.0,1.0,2.0,5.0,5.0,0.0,183.0,13.0,34.0,26.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,34 - 26,7
"Oct 9, 2022",Füchse Berlin,THW Kiel,THW Kiel,visitante,https://www.daikin-hbl.de/en/match/356fe236-3961-11ef-9f81-eda1a7fb9e81,281.0,26.0,571.0,2.0,3.0,23.0,13.0,0.0,0.0,8.0,11.0,0.0,17.0,5.0,15.0,29.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,34 - 26,7
"Oct 8, 2022",ASV Hamm-Westfalen,FRISCH AUF! Göppingen,ASV Hamm-Westfalen,local,https://www.daikin-hbl.de/en/match/35b23663-3961-11ef-9635-eda1a7fb9e81,562.0,32.0,710.0,2.0,3.0,29.0,8.0,0.0,2.0,3.0,15.0,0.0,22.0,12.0,32.0,28.0,0.0,0.0,12.0,38.0,0.0,0.0,0.0,0.0,32 - 28,7
"Oct 8, 2022",ASV Hamm-Westfalen,FRISCH AUF! Göppingen,FRISCH AUF! Göppingen,visitante,https://www.daikin-hbl.de/en/match/35b23663-3961-11ef-9635-eda1a7fb9e81,348.0,28.0,557.0,8.0,8.0,20.0,8.0,1.0,1.0,5.0,9.0,1.0,28.0,10.0,48.0,32.0,0.0,0.0,10.0,52.0,0.0,0.0,0.0,0.0,32 - 28,7
"Oct 6, 2022",TSV Hannover-Burgdorf,Handball Sport Verein Hamburg,TSV Hannover-Burgdorf,local,https://www.daikin-hbl.de/en/match/354efbd0-3961-11ef-9c4b-eda1a7fb9e81,388.0,28.0,494.0,9.0,6.0,22.0,8.0,2.0,3.0,1.0,10.0,0.0,22.0,17.0,65.0,27.0,0.0,0.0,17.0,71.0,0.0,0.0,0.0,0.0,28 - 27,7
"Oct 6, 2022",TSV Hannover-Burgdorf,Handball Sport Verein Hamburg,Handball Sport Verein Hamburg,visitante,https://www.daikin-hbl.de/en/match/354efbd0-3961-11ef-9c4b-eda1a7fb9e81,306.0,27.0,431.0,3.0,4.0,23.0,10.0,1.0,1.0,4.0,7.0,0.0,81.0,9.0,24.0,28.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,28 - 27,7
"Oct 6, 2022",Rhein-Neckar Löwen,GWD Minden,Rhein-Neckar Löwen,local,https://www.daikin-hbl.de/en/match/35605a5b-3961-11ef-8fe3-eda1a7fb9e81,242.0,37.0,924.0,0.0,3.0,34.0,14.0,4.0,2.0,2.0,16.0,0.0,46.0,15.0,38.0,25.0,0.0,0.0,15.0,38.0,0.0,2.0,0.0,0.0,37 - 25,7
"Oct 6, 2022",Rhein-Neckar Löwen,GWD Minden,GWD Minden,visitante,https://www.daikin-hbl.de/en/match/35605a5b-3961-11ef-8fe3-eda1a7fb9e81,383.0,25.0,448.0,10.0,0.0,25.0,9.0,1.0,3.0,6.0,17.0,0.0,68.0,14.0,28.0,36.0,1.0,25.0,13.0,28.0,0.0,1.0,0.0,0.0,37 - 25,7
"Oct 6, 2022",HSG Wetzlar,TVB Stuttgart,HSG Wetzlar,local,https://www.daikin-hbl.de/en/match/3580fd0a-3961-11ef-a5a5-eda1a7fb9e81,352.0,32.0,538.0,13.0,2.0,30.0,16.0,3.0,3.0,3.0,8.0,0.0,23.0,10.0,48.0,23.0,0.0,0.0,10.0,50.0,0.0,0.0,0.0,0.0,32 - 24,7
"Oct 6, 2022",HSG Wetzlar,TVB Stuttgart,TVB Stuttgart,visitante,https://www.daikin-hbl.de/en/match/3580fd0a-3961-11ef-a5a5-eda1a7fb9e81,290.0,24.0,706.0,14.0,1.0,23.0,10.0,1.0,1.0,1.0,16.0,0.0,28.0,8.0,21.0,31.0,1.0,33.0,7.0,19.0,0.0,0.0,0.0,0.0,32 - 24,7
"Oct 6, 2022",HC Erlangen,Bergischer HC,HC Erlangen,local,https://www.daikin-hbl.de/en/match/35a1bc7c-3961-11ef-b0b4-eda1a7fb9e81,403.0,30.0,684.0,1.0,2.0,28.0,14.0,2.0,3.0,1.0,14.0,0.0,38.0,14.0,67.0,25.0,0.0,0.0,14.0,72.0,0.0,0.0,0.0,0.0,30 - 27,7
"Oct 6, 2022",HC Erlangen,Bergischer HC,Bergischer HC,visitante,https://www.daikin-hbl.de/en/match/35a1bc7c-3961-11ef-b0b4-eda1a7fb9e81,204.0,26.0,494.0,4.0,2.0,24.0,6.0,2.0,3.0,3.0,11.0,0.0,13.0,11.0,46.0,27.0,0.0,0.0,11.0,48.0,1.0,2.0,0.0,0.0,30 - 27,7
"Oct 2, 2022",THW Kiel,Handball Sport Verein Hamburg,THW Kiel,local,https://www.daikin-hbl.de/en/match/34aafe9f-3961-11ef-a403-eda1a7fb9e81,291.0,39.0,918.0,2.0,2.0,37.0,13.0,1.0,3.0,3.0,13.0,0.0,17.0,17.0,38.0,28.0,0.0,0.0,17.0,40.0,1.0,0.0,0.0,0.0,40 - 28,6
"Oct 2, 2022",THW Kiel,Handball Sport Verein Hamburg,Handball Sport Verein Hamburg,visitante,https://www.daikin-hbl.de/en/match/34aafe9f-3961-11ef-a403-eda1a7fb9e81,315.0,28.0,329.0,8.0,2.0,26.0,18.0,1.0,3.0,4.0,12.0,0.0,81.0,6.0,25.0,37.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,40 - 28,6
"Oct 2, 2022",FRISCH AUF! Göppingen,VfL Gummersbach,FRISCH AUF! Göppingen,local,https://www.daikin-hbl.de/en/match/34eecdf0-3961-11ef-845d-eda1a7fb9e81,351.0,29.0,545.0,5.0,1.0,28.0,13.0,1.0,2.0,5.0,14.0,0.0,28.0,16.0,37.0,27.0,1.0,50.0,15.0,37.0,0.0,0.0,0.0,0.0,29 - 28,6
"Oct 2, 2022",FRISCH AUF! Göppingen,VfL Gummersbach,VfL Gummersbach,visitante,https://www.daikin-hbl.de/en/match/34eecdf0-3961-11ef-845d-eda1a7fb9e81,271.0,28.0,684.0,7.0,1.0,27.0,16.0,2.0,2.0,4.0,10.0,0.0,28.0,14.0,33.0,28.0,0.0,0.0,14.0,34.0,0.0,1.0,0.0,0.0,29 - 28,6
"Oct 2, 2022",TVB Stuttgart,Bergischer HC,TVB Stuttgart,local,https://www.daikin-hbl.de/en/match/381a900e-3961-11ef-ae25-eda1a7fb9e81,290.0,27.0,456.0,2.0,4.0,23.0,8.0,1.0,1.0,2.0,10.0,0.0,28.0,13.0,55.0,26.0,0.0,0.0,13.0,55.0,0.0,0.0,0.0,0.0,27 - 26,11
"Oct 2, 2022",TVB Stuttgart,Bergischer HC,Bergischer HC,visitante,https://www.daikin-hbl.de/en/match/381a900e-3961-11ef-ae25-eda1a7fb9e81,231.0,24.0,516.0,6.0,0.0,24.0,9.0,0.0,0.0,4.0,11.0,0.0,13.0,17.0,41.0,25.0,0.0,0.0,17.0,45.0,0.0,0.0,0.0,0.0,27 - 26,11
"Oct 2, 2022",MT Melsungen,Füchse Berlin,MT Melsungen,local,https://www.daikin-hbl.de/en/match/34cc79cb-3961-11ef-a970-eda1a7fb9e81,347.0,21.0,446.0,2.0,4.0,17.0,7.0,0.0,7.0,2.0,15.0,0.0,17.0,11.0,31.0,31.0,0.0,0.0,11.0,34.0,0.0,0.0,0.0,0.0,29 - 32,6
"Oct 2, 2022",MT Melsungen,Füchse Berlin,Füchse Berlin,visitante,https://www.daikin-hbl.de/en/match/34cc79cb-3961-11ef-a970-eda1a7fb9e81,428.0,32.0,615.0,2.0,5.0,27.0,11.0,2.0,6.0,2.0,15.0,0.0,183.0,7.0,25.0,29.0,0.0,0.0,7.0,28.0,0.0,0.0,0.0,0.0,29 - 32,6
"Oct 1, 2022",SG Flensburg-Handewitt,SC Magdeburg,SG Flensburg-Handewitt,local,https://www.daikin-hbl.de/en/match/34bafb93-3961-11ef-8aa1-eda1a7fb9e81,417.0,35.0,467.0,1.0,4.0,30.0,14.0,4.0,1.0,3.0,10.0,0.0,21.0,13.0,55.0,34.0,1.0,50.0,12.0,56.0,0.0,1.0,0.0,0.0,35 - 34,6
"Oct 1, 2022",SG Flensburg-Handewitt,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/34bafb93-3961-11ef-8aa1-eda1a7fb9e81,211.0,34.0,484.0,1.0,1.0,32.0,13.0,2.0,0.0,2.0,6.0,1.0,81.0,8.0,38.0,34.0,0.0,0.0,8.0,43.0,0.0,0.0,0.0,0.0,35 - 34,6
"Sep 29, 2022",TVB Stuttgart,TBV Lemgo Lippe,TVB Stuttgart,local,https://www.daikin-hbl.de/en/match/34fefe04-3961-11ef-8d9a-eda1a7fb9e81,235.0,32.0,548.0,0.0,2.0,30.0,8.0,0.0,2.0,4.0,11.0,0.0,28.0,12.0,31.0,27.0,2.0,40.0,10.0,29.0,0.0,1.0,0.0,0.0,32 - 28,6
"Sep 29, 2022",TVB Stuttgart,TBV Lemgo Lippe,TBV Lemgo Lippe,visitante,https://www.daikin-hbl.de/en/match/34fefe04-3961-11ef-8d9a-eda1a7fb9e81,168.0,28.0,642.0,4.0,3.0,25.0,14.0,9.0,4.0,2.0,13.0,0.0,119.0,8.0,42.0,29.0,1.0,50.0,7.0,40.0,0.0,1.0,0.0,0.0,32 - 28,6
"Sep 29, 2022",Bergischer HC,Rhein-Neckar Löwen,Bergischer HC,local,https://www.daikin-hbl.de/en/match/351013cc-3961-11ef-9acf-eda1a7fb9e81,231.0,26.0,529.0,3.0,2.0,24.0,9.0,1.0,2.0,3.0,13.0,0.0,13.0,14.0,35.0,27.0,1.0,50.0,13.0,34.0,0.0,0.0,0.0,0.0,26 - 27,6
"Sep 29, 2022",Bergischer HC,Rhein-Neckar Löwen,Rhein-Neckar Löwen,visitante,https://www.daikin-hbl.de/en/match/351013cc-3961-11ef-9acf-eda1a7fb9e81,334.0,27.0,493.0,6.0,2.0,25.0,12.0,2.0,1.0,6.0,10.0,0.0,36.0,15.0,71.0,26.0,2.0,67.0,13.0,56.0,0.0,1.0,0.0,0.0,26 - 27,6
"Sep 29, 2022",GWD Minden,TSV Hannover-Burgdorf,GWD Minden,local,https://www.daikin-hbl.de/en/match/351f3b84-3961-11ef-ad85-eda1a7fb9e81,341.0,34.0,561.0,5.0,0.0,34.0,14.0,1.0,6.0,6.0,16.0,0.0,68.0,7.0,36.0,35.0,1.0,50.0,6.0,33.0,0.0,0.0,0.0,0.0,34 - 35,6
"Sep 29, 2022",GWD Minden,TSV Hannover-Burgdorf,TSV Hannover-Burgdorf,visitante,https://www.daikin-hbl.de/en/match/351f3b84-3961-11ef-ad85-eda1a7fb9e81,388.0,35.0,709.0,1.0,1.0,34.0,18.0,1.0,6.0,4.0,17.0,0.0,22.0,6.0,31.0,33.0,0.0,0.0,6.0,31.0,0.0,0.0,0.0,0.0,34 - 35,6
"Sep 29, 2022",ASV Hamm-Westfalen,HSG Wetzlar,ASV Hamm-Westfalen,local,https://www.daikin-hbl.de/en/match/352fcbc8-3961-11ef-b5d1-eda1a7fb9e81,562.0,23.0,565.0,6.0,2.0,21.0,9.0,1.0,1.0,3.0,13.0,1.0,22.0,8.0,40.0,29.0,0.0,0.0,8.0,44.0,0.0,1.0,0.0,0.0,23 - 29,6
"Sep 29, 2022",ASV Hamm-Westfalen,HSG Wetzlar,HSG Wetzlar,visitante,https://www.daikin-hbl.de/en/match/352fcbc8-3961-11ef-b5d1-eda1a7fb9e81,342.0,29.0,555.0,6.0,3.0,26.0,10.0,4.0,0.0,5.0,12.0,0.0,23.0,7.0,43.0,21.0,1.0,50.0,6.0,40.0,0.0,0.0,0.0,0.0,23 - 29,6
"Sep 25, 2022",SC Magdeburg,GWD Minden,SC Magdeburg,local,https://www.daikin-hbl.de/en/match/3401fda2-3961-11ef-be03-eda1a7fb9e81,242.0,39.0,974.0,2.0,5.0,34.0,19.0,4.0,4.0,0.0,19.0,0.0,81.0,14.0,36.0,25.0,1.0,50.0,13.0,35.0,0.0,0.0,0.0,0.0,39 - 25,5
"Sep 25, 2022",SC Magdeburg,GWD Minden,GWD Minden,visitante,https://www.daikin-hbl.de/en/match/3401fda2-3961-11ef-be03-eda1a7fb9e81,374.0,25.0,478.0,6.0,1.0,24.0,11.0,1.0,4.0,3.0,23.0,0.0,68.0,9.0,40.0,38.0,2.0,117.0,7.0,31.0,0.0,0.0,0.0,0.0,39 - 25,5
"Sep 25, 2022",TBV Lemgo Lippe,SC DHfK Leipzig,TBV Lemgo Lippe,local,https://www.daikin-hbl.de/en/match/3463164d-3961-11ef-b5d2-eda1a7fb9e81,191.0,29.0,600.0,5.0,6.0,23.0,13.0,0.0,4.0,3.0,16.0,0.0,119.0,8.0,43.0,27.0,0.0,0.0,8.0,48.0,0.0,0.0,0.0,0.0,29 - 29,5
"Sep 25, 2022",TBV Lemgo Lippe,SC DHfK Leipzig,SC DHfK Leipzig,visitante,https://www.daikin-hbl.de/en/match/3463164d-3961-11ef-b5d2-eda1a7fb9e81,347.0,29.0,644.0,3.0,4.0,25.0,9.0,3.0,5.0,3.0,20.0,0.0,108.0,6.0,34.0,29.0,0.0,0.0,6.0,42.0,0.0,0.0,0.0,0.0,29 - 29,5
"Sep 25, 2022",HC Erlangen,MT Melsungen,HC Erlangen,local,https://www.daikin-hbl.de/en/match/3472df1f-3961-11ef-9c65-eda1a7fb9e81,442.0,34.0,756.0,5.0,6.0,26.0,12.0,0.0,2.0,3.0,9.0,0.0,38.0,9.0,42.0,34.0,1.0,50.0,8.0,44.0,0.0,0.0,0.0,0.0,34 - 34,5
"Sep 25, 2022",HC Erlangen,MT Melsungen,MT Melsungen,visitante,https://www.daikin-hbl.de/en/match/3472df1f-3961-11ef-9c65-eda1a7fb9e81,314.0,27.0,550.0,2.0,5.0,21.0,12.0,2.0,0.0,1.0,7.0,1.0,17.0,8.0,39.0,33.0,1.0,17.0,7.0,46.0,0.0,0.0,0.0,0.0,34 - 34,5
"Sep 25, 2022",TSV Hannover-Burgdorf,THW Kiel,TSV Hannover-Burgdorf,local,https://www.daikin-hbl.de/en/match/34120fd1-3961-11ef-b57c-eda1a7fb9e81,398.0,27.0,515.0,4.0,1.0,26.0,16.0,2.0,2.0,3.0,14.0,0.0,22.0,12.0,128.0,29.0,2.0,200.0,10.0,26.0,0.0,1.0,0.0,0.0,27 - 29,5
"Sep 25, 2022",TSV Hannover-Burgdorf,THW Kiel,THW Kiel,visitante,https://www.daikin-hbl.de/en/match/34120fd1-3961-11ef-b57c-eda1a7fb9e81,296.0,29.0,682.0,5.0,0.0,29.0,11.0,3.0,4.0,2.0,15.0,0.0,17.0,15.0,87.0,26.0,2.0,67.0,13.0,81.0,0.0,0.0,0.0,0.0,27 - 29,5
"Sep 24, 2022",HSG Wetzlar,FRISCH AUF! Göppingen,HSG Wetzlar,local,https://www.daikin-hbl.de/en/match/34534585-3961-11ef-b753-eda1a7fb9e81,294.0,25.0,594.0,7.0,1.0,24.0,6.0,0.0,2.0,4.0,9.0,1.0,23.0,8.0,26.0,25.0,0.0,0.0,8.0,29.0,0.0,0.0,0.0,0.0,25 - 25,5
"Sep 24, 2022",HSG Wetzlar,FRISCH AUF! Göppingen,FRISCH AUF! Göppingen,visitante,https://www.daikin-hbl.de/en/match/34534585-3961-11ef-b753-eda1a7fb9e81,348.0,25.0,487.0,7.0,5.0,20.0,6.0,4.0,1.0,6.0,13.0,0.0,28.0,14.0,77.0,25.0,1.0,100.0,13.0,68.0,0.0,1.0,0.0,0.0,25 - 25,5
"Sep 24, 2022",Rhein-Neckar Löwen,SG Flensburg-Handewitt,Rhein-Neckar Löwen,local,https://www.daikin-hbl.de/en/match/3425456d-3961-11ef-b5da-eda1a7fb9e81,334.0,28.0,442.0,8.0,5.0,23.0,8.0,2.0,4.0,2.0,10.0,0.0,36.0,12.0,56.0,26.0,0.0,0.0,12.0,66.0,0.0,2.0,0.0,0.0,28 - 27,5
"Sep 24, 2022",Rhein-Neckar Löwen,SG Flensburg-Handewitt,SG Flensburg-Handewitt,visitante,https://www.daikin-hbl.de/en/match/3425456d-3961-11ef-b5da-eda1a7fb9e81,412.0,27.0,523.0,3.0,6.0,21.0,6.0,1.0,0.0,4.0,12.0,0.0,21.0,12.0,32.0,27.0,0.0,0.0,12.0,35.0,0.0,1.0,0.0,0.0,28 - 27,5
"Sep 22, 2022",Füchse Berlin,ASV Hamm-Westfalen,Füchse Berlin,local,https://www.daikin-hbl.de/en/match/343c2a8a-3961-11ef-bb2a-eda1a7fb9e81,439.0,37.0,834.0,2.0,6.0,31.0,10.0,4.0,7.0,2.0,16.0,0.0,183.0,14.0,35.0,26.0,0.0,0.0,14.0,37.0,0.0,1.0,0.0,0.0,37 - 26,5
"Sep 22, 2022",Füchse Berlin,ASV Hamm-Westfalen,ASV Hamm-Westfalen,visitante,https://www.daikin-hbl.de/en/match/343c2a8a-3961-11ef-bb2a-eda1a7fb9e81,547.0,26.0,597.0,3.0,2.0,24.0,12.0,3.0,4.0,5.0,22.0,0.0,22.0,15.0,51.0,35.0,1.0,25.0,14.0,59.0,0.0,0.0,0.0,0.0,37 - 26,5
"Sep 22, 2022",VfL Gummersbach,TVB Stuttgart,VfL Gummersbach,local,https://www.daikin-hbl.de/en/match/34819ea1-3961-11ef-a8eb-eda1a7fb9e81,275.0,29.0,428.0,10.0,1.0,28.0,19.0,2.0,2.0,3.0,15.0,1.0,28.0,11.0,60.0,24.0,1.0,100.0,10.0,57.0,0.0,0.0,0.0,0.0,29 - 24,5
"Sep 22, 2022",VfL Gummersbach,TVB Stuttgart,TVB Stuttgart,visitante,https://www.daikin-hbl.de/en/match/34819ea1-3961-11ef-a8eb-eda1a7fb9e81,235.0,24.0,496.0,8.0,0.0,24.0,8.0,0.0,2.0,5.0,21.0,0.0,28.0,13.0,34.0,25.0,0.0,0.0,13.0,35.0,0.0,0.0,0.0,0.0,29 - 24,5
"Sep 22, 2022",Handball Sport Verein Hamburg,Bergischer HC,Handball Sport Verein Hamburg,local,https://www.daikin-hbl.de/en/match/349a5743-3961-11ef-9e2f-eda1a7fb9e81,306.0,31.0,423.0,5.0,1.0,30.0,5.0,0.0,2.0,4.0,16.0,0.0,81.0,14.0,78.0,23.0,0.0,0.0,14.0,81.0,2.0,2.0,0.0,0.0,33 - 23,5
"Sep 22, 2022",Handball Sport Verein Hamburg,Bergischer HC,Bergischer HC,visitante,https://www.daikin-hbl.de/en/match/349a5743-3961-11ef-9e2f-eda1a7fb9e81,234.0,22.0,574.0,4.0,3.0,19.0,9.0,3.0,1.0,3.0,16.0,0.0,13.0,7.0,19.0,30.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,33 - 23,5
"Sep 22, 2022",SC DHfK Leipzig,HC Erlangen,SC DHfK Leipzig,local,https://www.daikin-hbl.de/en/match/34dcc21d-3961-11ef-b92b-eda1a7fb9e81,302.0,32.0,513.0,4.0,2.0,30.0,21.0,2.0,6.0,4.0,16.0,0.0,108.0,12.0,54.0,28.0,0.0,0.0,12.0,56.0,0.0,1.0,0.0,0.0,32 - 29,6
"Sep 22, 2022",SC DHfK Leipzig,HC Erlangen,HC Erlangen,visitante,https://www.daikin-hbl.de/en/match/34dcc21d-3961-11ef-b92b-eda1a7fb9e81,442.0,29.0,800.0,7.0,2.0,27.0,14.0,1.0,2.0,3.0,14.0,0.0,38.0,10.0,48.0,30.0,0.0,0.0,10.0,50.0,0.0,1.0,0.0,0.0,32 - 29,6
"Sep 18, 2022",MT Melsungen,TSV Hannover-Burgdorf,MT Melsungen,local,https://www.daikin-hbl.de/en/match/3379d5d9-3961-11ef-bad9-eda1a7fb9e81,314.0,21.0,529.0,5.0,4.0,17.0,9.0,0.0,3.0,2.0,13.0,0.0,17.0,8.0,43.0,30.0,1.0,33.0,7.0,45.0,0.0,1.0,0.0,0.0,28 - 31,4
"Sep 18, 2022",MT Melsungen,TSV Hannover-Burgdorf,TSV Hannover-Burgdorf,visitante,https://www.daikin-hbl.de/en/match/3379d5d9-3961-11ef-bad9-eda1a7fb9e81,398.0,31.0,775.0,9.0,4.0,27.0,9.0,1.0,2.0,2.0,12.0,1.0,22.0,12.0,56.0,28.0,0.0,0.0,12.0,59.0,0.0,1.0,0.0,0.0,28 - 31,4
"Sep 18, 2022",SC DHfK Leipzig,Handball Sport Verein Hamburg,SC DHfK Leipzig,local,https://www.daikin-hbl.de/en/match/338b818e-3961-11ef-8592-eda1a7fb9e81,302.0,22.0,449.0,5.0,1.0,21.0,11.0,5.0,4.0,2.0,15.0,0.0,108.0,7.0,55.0,23.0,1.0,33.0,6.0,24.0,0.0,2.0,0.0,0.0,22 - 23,4
"Sep 18, 2022",SC DHfK Leipzig,Handball Sport Verein Hamburg,Handball Sport Verein Hamburg,visitante,https://www.daikin-hbl.de/en/match/338b818e-3961-11ef-8592-eda1a7fb9e81,299.0,23.0,421.0,9.0,4.0,19.0,10.0,4.0,3.0,4.0,11.0,0.0,81.0,9.0,31.0,20.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,22 - 23,4
"Sep 18, 2022",HSG Wetzlar,VfL Gummersbach,HSG Wetzlar,local,https://www.daikin-hbl.de/en/match/339fff5f-3961-11ef-958f-eda1a7fb9e81,322.0,29.0,693.0,6.0,4.0,24.0,8.0,1.0,0.0,2.0,10.0,0.0,23.0,12.0,58.0,30.0,0.0,0.0,12.0,64.0,0.0,1.0,0.0,0.0,29 - 30,4
"Sep 18, 2022",HSG Wetzlar,VfL Gummersbach,VfL Gummersbach,visitante,https://www.daikin-hbl.de/en/match/339fff5f-3961-11ef-958f-eda1a7fb9e81,289.0,30.0,563.0,3.0,3.0,26.0,12.0,2.0,2.0,2.0,8.0,0.0,28.0,5.0,27.0,28.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,0.0,29 - 30,4
"Sep 18, 2022",GWD Minden,THW Kiel,GWD Minden,local,https://www.daikin-hbl.de/en/match/33e27e08-3961-11ef-8a3b-eda1a7fb9e81,292.0,18.0,552.0,8.0,0.0,18.0,9.0,4.0,7.0,4.0,24.0,1.0,68.0,12.0,57.0,31.0,1.0,100.0,11.0,50.0,0.0,1.0,0.0,0.0,18 - 34,4
"Sep 18, 2022",GWD Minden,THW Kiel,THW Kiel,visitante,https://www.daikin-hbl.de/en/match/33e27e08-3961-11ef-8a3b-eda1a7fb9e81,280.0,34.0,964.0,4.0,1.0,33.0,14.0,2.0,9.0,4.0,21.0,0.0,17.0,16.0,48.0,17.0,2.0,100.0,14.0,45.0,0.0,0.0,0.0,0.0,18 - 34,4
"Sep 18, 2022",FRISCH AUF! Göppingen,SC Magdeburg,FRISCH AUF! Göppingen,local,https://www.daikin-hbl.de/en/match/33b0b473-3961-11ef-8ce3-eda1a7fb9e81,351.0,26.0,633.0,12.0,3.0,23.0,11.0,2.0,1.0,7.0,15.0,1.0,28.0,9.0,46.0,31.0,2.0,67.0,7.0,41.0,0.0,0.0,0.0,0.0,26 - 31,4
"Sep 18, 2022",FRISCH AUF! Göppingen,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/33b0b473-3961-11ef-8ce3-eda1a7fb9e81,242.0,31.0,610.0,13.0,1.0,30.0,15.0,2.0,2.0,4.0,12.0,0.0,81.0,7.0,44.0,25.0,0.0,0.0,7.0,48.0,0.0,0.0,0.0,0.0,26 - 31,4
"Sep 17, 2022",TVB Stuttgart,Rhein-Neckar Löwen,TVB Stuttgart,local,https://www.daikin-hbl.de/en/match/33c0e8d5-3961-11ef-969a-eda1a7fb9e81,208.0,30.0,536.0,3.0,1.0,29.0,9.0,0.0,4.0,2.0,19.0,0.0,28.0,5.0,14.0,40.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,30 - 43,4
"Sep 17, 2022",TVB Stuttgart,Rhein-Neckar Löwen,Rhein-Neckar Löwen,visitante,https://www.daikin-hbl.de/en/match/33c0e8d5-3961-11ef-969a-eda1a7fb9e81,346.0,43.0,867.0,4.0,3.0,40.0,24.0,3.0,3.0,2.0,9.0,0.0,36.0,13.0,59.0,28.0,0.0,0.0,13.0,61.0,0.0,1.0,0.0,0.0,30 - 43,4
"Sep 17, 2022",ASV Hamm-Westfalen,HC Erlangen,ASV Hamm-Westfalen,local,https://www.daikin-hbl.de/en/match/33f18936-3961-11ef-bb7a-eda1a7fb9e81,547.0,29.0,536.0,6.0,0.0,29.0,13.0,6.0,0.0,3.0,15.0,0.0,22.0,8.0,40.0,27.0,0.0,0.0,8.0,40.0,0.0,0.0,0.0,0.0,29 - 32,4
"Sep 17, 2022",ASV Hamm-Westfalen,HC Erlangen,HC Erlangen,visitante,https://www.daikin-hbl.de/en/match/33f18936-3961-11ef-bb7a-eda1a7fb9e81,442.0,32.0,631.0,7.0,0.0,32.0,14.0,2.0,4.0,2.0,16.0,0.0,38.0,11.0,55.0,28.0,0.0,0.0,11.0,55.0,0.0,0.0,0.0,0.0,29 - 32,4
"Sep 15, 2022",Rhein-Neckar Löwen,SC DHfK Leipzig,Rhein-Neckar Löwen,local,https://www.daikin-hbl.de/en/match/33062e7c-3961-11ef-8a29-eda1a7fb9e81,353.0,29.0,590.0,2.0,5.0,24.0,13.0,4.0,1.0,3.0,12.0,0.0,36.0,18.0,44.0,24.0,0.0,0.0,18.0,45.0,1.0,3.0,0.0,0.0,30 - 24,3
"Sep 15, 2022",Rhein-Neckar Löwen,SC DHfK Leipzig,SC DHfK Leipzig,visitante,https://www.daikin-hbl.de/en/match/33062e7c-3961-11ef-8a29-eda1a7fb9e81,302.0,24.0,688.0,1.0,2.0,22.0,9.0,1.0,2.0,3.0,13.0,0.0,108.0,17.0,40.0,26.0,1.0,20.0,16.0,43.0,0.0,1.0,0.0,0.0,30 - 24,3
"Sep 15, 2022",SG Flensburg-Handewitt,Füchse Berlin,SG Flensburg-Handewitt,local,https://www.daikin-hbl.de/en/match/3369cac3-3961-11ef-9aeb-eda1a7fb9e81,425.0,31.0,584.0,8.0,6.0,25.0,10.0,2.0,3.0,6.0,10.0,1.0,21.0,6.0,32.0,30.0,2.0,50.0,4.0,24.0,0.0,0.0,0.0,0.0,31 - 31,4
